Outgroup,outgroup_att,symbolic,b5a,generalized,identification_selfinvestment,contact_quality,contact_friendsz
Black people,1.011625039,0.550841603,0.21142631,1.5,-0.547488952,-1.372146298,-0.812430739
Black people,2.705095535,0.85668626,-0.78886738,0.5,0.454875595,-1.214815062,-1.773251748
Black people,0.696468044,0.568421771,0.64172571,1,-2.194464089,-0.992909231,0.343375795
Black people,0.020160369,0.332614239,-0.66628965,2,2.333548755,-0.208556131,0.5882968
Black people,1.011625039,-0.416472399,-0.66628965,2,-0.883161996,-0.158347595,-1.656624205
Black people,0.020160369,-0.628718414,0.14338453,-3.5,-0.641247906,-0.030293843,0.343375795
Black people,0.020160369,-0.565864903,-0.86540121,0,-0.853680111,-0.728479094,0.343375795
Black people,-1.673310128,-0.650419503,0.26937922,-2,-1.555989498,0.475598945,0.302952228
Black people,3.986019049,4.863798098,-1.10514763,5,1.528300502,-3.772166906,-1.656624205
Black people,0.335317363,0.43876387,0.65028429,-3,0.773058186,0.788139832,0.441560441
Black people,-1.962768972,-0.64943578,0.21142631,0,2.217685255,0.43995811,1.343375795
Black people,-0.656147307,0.18612878,0.14338453,-0.5,0.131166226,0.143249267,-0.656624205
Black people,-1.286461296,-0.474463118,0.21142631,0,-0.228642526,0.420080648,0.343375795
Black people,3.986019049,4.871045888,0.09207646,8,2.321095084,-4.518836638,-1.656624205
Black people,3.986019049,4.935453055,-1.2377477,8,1.267683843,-3.632768499,-1.424173045
Black people,1.011625039,0.245515939,0.46442295,-3,-0.961457616,0.608352491,0.343375795
Black people,1.011625039,-0.314460211,-1.04270397,0,-0.714755889,0.128354338,1.343375795
Black people,-1.260763145,-0.585084498,0.21142631,0,1.76889204,0.414996252,0.079679076
Black people,-0.681845458,-0.64943578,0.46442295,0,0.162395635,0.924759794,0.343375795
Black people,1.011625039,-0.626320288,0.21142631,0,-1.489756724,0.256483125,-0.656624205
Black people,1.011625039,-0.692471484,-0.67035748,0,-1.320818092,0.318250665,-0.656624205
Black people,0.335317363,-0.474463118,-1.10514763,0,0.606654911,0.178880499,0.332939266
Black people,-1.962768972,0.287294899,0.14338453,0,0.368575602,0.322637791,2.343375795
Black people,-0.971304302,-0.650419503,-0.47531375,-1,-1.219689249,0.775200244,4.343375795
Black people,0.407009201,-0.650419503,0.21142631,0,-0.072976273,0.298472854,0.343375795
Black people,0.696468044,-0.64231587,-0.66628965,-0.5,0.348098551,0.203261902,0.343375795
Black people,-1.962768972,-0.580872348,0.46442295,-2,-1.246114261,1.013378965,0.343375795
Black people,-0.971304302,-0.654726058,-0.31575196,-2,0.232611462,1.0821506,-0.656624205
Black people,0.020160369,0.601918851,0.45413516,-5.5,1.40315275,0.405402916,-0.236663843
Black people,-1.962768972,-0.692315033,0.83676944,0,-0.222973031,1.072103156,-1.656624205
Black people,-0.971304302,-0.702075938,-0.78886738,0,-1.22345087,1.094816423,0.206198486
Black people,0.020160369,-0.654726058,-0.10296726,-3.5,-1.054582469,0.349101349,-0.656624205
Black people,0.020160369,-0.655271772,0.21142631,-1,-0.284045679,-0.509726474,-0.656624205
Black people,-1.962768972,2.109044518,0.14338453,0,0.561630096,-0.612148879,2.343375795
Black people,1.011625039,2.411913786,-0.12070823,-1.5,0.62848555,-1.872314925,-0.656624205
Black people,0.309619212,-0.547106633,0.45413516,-5,-1.240117706,0.213065598,2.343375795
Black people,0.696468044,-0.654726058,-0.12070823,-4,-1.285518637,-0.964800801,-0.656624205
Black people,2.003089709,1.140580206,-1.2377477,0.5,-0.356812295,-0.413173308,-1.656624205
Black people,1.011625039,0.178479795,0.26937922,-2.5,-1.045988689,-0.791637815,-0.656624205
Black people,0.020160369,0.331652378,-0.28027002,-1,0.192708078,0.149101811,0.343375795
Black people,1.011625039,-0.580872348,-0.47531375,1,-1.047722427,-0.889685055,-1.656624205
Black people,-0.971304302,-0.706553393,0.83676944,0,-0.4088664,1.020901029,0.343375795
Black people,1.011625039,-0.628718414,-0.12070823,-5,-0.457454353,-0.103884285,-1.656624205
Black people,1.011625039,-0.692471484,-0.47531375,-1,-1.888813035,0.663692981,-0.656624205
Black people,1.011625039,3.169613746,0.25163825,0,0.939913724,-1.693683418,-0.656624205
Black people,0.696468044,-0.580872348,-0.65261651,0,0.080008894,-1.239605971,0.343375795
Black people,-0.971304302,-0.654726058,-0.10296726,-1.5,-0.867545102,0.159826267,0.343375795
Black people,-0.294996626,0.282715651,0.26937922,0,0.55650732,0.066974883,0.343375795
Black people,1.011625039,-0.655271772,-0.31575196,-5,-0.77258453,0.136622276,-0.656624205
Black people,-0.366688464,-0.375408805,0.26937922,0,0.307000209,0.050930822,1.343375795
Black people,-0.269298475,2.047091362,0.07433549,0,1.938640767,1.020972247,4.343375795
Black people,0.335317363,-0.654726058,0.26937922,-5,-1.775133644,0.430918294,1.343375795
Black people,1.011625039,-0.702075938,0.09207646,-3,-0.797331775,1.073974166,0.343375795
Black people,2.389938541,3.753871338,-0.86540121,2,0.827640378,-1.047924993,-1.656624205
Black people,-0.269298475,-0.628718414,-0.12070823,0,2.031225016,1.105914878,-0.656624205
Black people,1.011625039,0.360030101,0.26937922,0,0.270740918,-0.813765664,-0.656624205
Black people,1.011625039,-0.314460211,-0.49305472,1,2.273225637,-1.294262876,-0.656624205
Black people,-1.962768972,-0.702075938,-0.84766024,0,0.198791831,0.480914412,0.343375795
Black people,-0.971304302,-0.692315033,0.46442295,0,-0.545084095,1.065075662,0.343375795
Black people,0.020160369,-0.11647442,0.26937922,-1,1.224288332,0.006717821,-0.656624205
Black people,0.309619212,-0.702075938,-0.65261651,0.5,-0.627923748,-0.108205647,1.343375795
Black people,-0.971304302,0.211811872,0.26937922,1.5,-0.490986226,0.311191406,1.343375795
Black people,-0.971304302,-0.654726058,-0.28027002,-4.5,-1.099399576,0.476172572,1.343375795
Black people,0.020160369,-0.655271772,0.46442295,3.5,0.914505758,-0.073450734,-0.656624205
Black people,1.011625039,-0.655271772,0.26937922,-2.5,-0.05295187,0.595038918,-0.656624205
Black people,1.011625039,2.089365427,-0.12070823,0,0.394218522,-0.850051034,0.343375795
Gay people,0.17627904,-0.37644897,-0.40801433,0.20175213,-0.875927903,-0.067830698,2.254156726
Gay people,-0.00362322273,2.5570101,-0.65195222,0.73694074,0.146266844,-1.479009938,2.254156726
Gay people,0.17627904,-1.04964099,-0.27858542,0.01238,-0.880248174,0.997147546,1.254156726
Gay people,1.146355564,-0.86724915,-0.27858542,0.01238,-0.633383502,0.820755138,-1.745843274
Gay people,-0.793797484,-0.98143378,0.19437045,-0.52280861,-0.064466427,0.068863797,-1.745843274
Gay people,-1.763874008,-0.98143378,-0.52252331,-1.43674147,-1.083438437,0.969299741,2.254156726
Gay people,-1.763874008,-0.98143378,-0.40801433,0.76986851,-0.218664304,0.866481647,0.254156726
Gay people,-1.763874008,-1.04964099,0.55281733,0.01238,0.468287296,0.847512532,-0.745843274
Gay people,1.146355564,2.45873939,-0.88097019,1.46150147,1.251733813,0.039750451,-0.745843274
Gay people,0.17627904,1.79607012,0.43830834,0.01238,-0.122774345,-1.733381769,0.254156726
Gay people,-1.763874008,-1.04964099,-0.52252331,0.01238,0.153063067,0.956166153,0.254156726
Gay people,1.146355564,-0.85979251,-0.04956744,-1.24736934,-1.236371732,-0.645184153,0.254156726
Gay people,0.17627904,0.22505036,0.43830834,0.01238,-0.596798863,-0.322468011,-0.745843274
Gay people,-1.763874008,-0.99008058,0.19437045,-4.5572843,-0.282120277,0.46388177,-1.745843274
Gay people,4.056585136,5.13237817,0.19437045,5.80886588,1.635871304,-3.550645236,-1.745843274
Gay people,1.146355564,2.04136859,-0.40801433,0.01238,-0.360794927,-1.72281918,1.254156726
Gay people,1.146355564,1.27825955,-1.0103991,-0.36636425,0.064509834,-1.874524986,-1.745843274
Gay people,1.146355564,-0.99691393,-0.65195222,-0.90155286,0.411829979,0.080700141,0.254156726
Gay people,-1.763874008,-1.10194602,-0.52252331,0.01238,-1.612181635,1.004261122,2.254156726
Gay people,0.3948263976,-0.99008058,0.19437045,0.01238,-0.437440609,-0.027366784,-0.745843274
Gay people,0.1376339452,-1.04964099,0.19437045,-0.71218073,-0.547632895,0.260999069,-0.745843274
Gay people,-1.763874008,-0.90012972,0.79675523,0.01238,-0.260340162,0.956578958,0.254156726
Gay people,1.146355564,-1.04964099,-0.27858542,-2.88586294,-0.253666478,0.886905494,0.254156726
Gay people,-1.763874008,-1.04964099,-1.36884598,-1.81548572,0.110015172,1.081168889,1.254156726
Gay people,1.146355564,-0.12835079,-1.0103991,-0.52280861,-0.44071504,-0.440705995,0.254156726
Gay people,-1.763874008,-0.83464049,-0.29350534,0.01238,-0.409643681,0.827646406,-0.745843274
Gay people,-1.763874008,-0.98143378,0.55281733,0.01238,-0.237222236,0.963224083,1.254156726
Gay people,-0.2894366746,-0.69249648,-0.29350534,0.01238,0.993135116,0.845543,-0.745843274
Gay people,1.146355564,-0.98705524,-1.61278388,0.01238,-1.445180501,0.180563589,0.254156726
Gay people,-1.763874008,-1.04964099,0.79675523,0.01238,-0.645810496,0.881189799,-0.745843274
Gay people,-1.763874008,-1.04964099,0.79675523,0.01238,1.584051347,0.922623905,1.254156726
Gay people,-1.763874008,-1.01257492,-0.6370323,0.01238,-1.839981863,0.946715177,-0.745843274
Gay people,1.146355564,-0.98143378,-0.27858542,0.01238,-0.594527074,-0.576666342,-1.745843274
Gay people,4.056585136,5.13237817,-0.88097019,5.80886588,0.3577788,-0.737398572,-1.745843274
Gay people,1.146355564,0.19865549,-0.04956744,-0.71218073,-0.188292205,-0.10841025,-0.745843274
Gay people,-0.793797484,-1.01257492,0.55281733,-0.14406435,0.242087365,0.666030915,-0.745843274
Gay people,-1.54532665,-1.00529304,0.19437045,0.01238,-1.322742486,1.011173767,2.254156726
Gay people,0.3948263976,-0.89145983,0.55281733,-2.1613022,-0.808531903,0.260673983,-1.745843274
Gay people,1.146355564,0.13348344,0.79675523,0.01238,1.545208644,-0.214905402,-1.745843274
Gay people,-0.5752501264,0.22653711,0.19437045,2.02961785,1.027643363,-0.216305516,-0.745843274
Gay people,-1.763874008,-1.04964099,0.43830834,-2.69649081,-0.742128391,0.990033971,0.254156726
Gay people,-0.793797484,-1.01284418,0.79675523,0.01238,0.873535198,0.851662461,0.254156726
Gay people,0.17627904,-1.01284418,-0.04956744,0.92631286,-1.032376353,-0.657023227,0.254156726
Gay people,-0.1095344118,-0.58704237,-1.25433699,0.01238,-1.002759291,0.15380523,-0.745843274
Gay people,1.146355564,-0.23815563,-0.29350534,0.01238,-0.290705798,-0.777711711,-0.745843274
Gay people,-0.5079840322,-0.93055485,0.79675523,-0.90155286,-0.18250662,0.128649481,0.254156726
Gay people,1.146355564,-0.33578749,-1.0103991,0.01238,-0.466803574,-0.783984559,-0.745843274
Gay people,-0.793797484,-0.12835079,0.43830834,-0.71218073,-0.458038688,-0.432997199,-0.745843274
Gay people,-1.763874008,-0.76651471,-0.27858542,0.01238,0.600201656,0.990446775,0.254156726
Gay people,1.146355564,0.08614965,-0.76646121,0.39112425,-0.360996938,-1.270848596,-0.745843274
Gay people,1.146355564,-0.94418688,0.19437045,0.01238,-0.931319566,0.463701923,1.254156726
Gay people,-1.763874008,-0.99691393,0.30887944,0.01238,-0.509951106,0.423538063,-0.745843274
Gay people,-0.04226831756,-0.80583344,-0.52252331,0.01238,-0.752433261,0.004046056,0.254156726
Gay people,0.3948263976,-0.99691393,-1.0103991,-0.71218073,-1.014756663,0.707290208,0.254156726
Gay people,3.086508612,5.2705667,-1.36884598,5.80886588,1.705863714,-2.509747547,-1.745843274
Gay people,0.4620924919,2.88024101,0.43830834,3.28936719,1.698639081,-0.381492434,-1.745843274
Gay people,-1.763874008,-1.01257492,0.43830834,0.01238,-1.906657601,0.915742741,0.254156726
Gay people,0.9278082065,0.11663542,-0.88097019,0.73694074,0.753938464,-0.072279956,-0.745843274
Gay people,1.146355564,-0.97160292,-0.76646121,0.01238,0.553724935,-0.965555501,-1.745843274
Gay people,-1.763874008,-1.10194602,0.79675523,0.01238,0.105142039,1.068315216,0.254156726
Gay people,-1.763874008,-0.98143378,0.79675523,0.01238,-2.024055919,0.875736423,1.254156726
Gay people,1.146355564,0.64579068,-0.04956744,3.09999506,-0.108776906,-0.1457105,0.254156726
Gay people,1.146355564,-0.84853478,-0.27858542,0.01238,-1.135753369,0.0035212,0.254156726
Gay people,0.5747286604,-0.83873277,0.79675523,0.01238,-1.555079296,0.434220069,0.254156726
Gay people,1.146355564,-0.89145983,-0.52252331,-2.88586294,-0.85958497,-1.059669366,0.254156726
Gay people,-0.793797484,-0.99691393,-0.29350534,0.01238,-0.419526055,0.432395418,-0.745843274
Gay people,-0.04226831756,-0.48549529,-1.0103991,0.01238,0.676191316,-0.338490478,-0.745843274
Gay people,-0.793797484,-0.63976943,-1.0103991,-3.61042367,-0.960774828,0.997663552,1.254156726
Gay people,-1.763874008,-1.04964099,0.79675523,0.01238,-0.326362364,0.945458057,0.254156726
Gay people,-0.793797484,-0.99691393,0.43830834,0.01238,-0.611533454,0.493721701,2.254156726
Gay people,0.6806398495,0.91916658,0.19437045,0.20175213,-0.157487098,-0.969784015,1.254156726
Gay people,-1.763874008,-0.68980309,0.55281733,0.01238,-0.591709147,0.922067991,0.254156726
Gay people,-1.012344842,-1.10194602,0.19437045,0.01238,-0.806069606,0.574661587,0.254156726
Gay people,-1.763874008,-1.00529304,0.06494154,0.01238,-0.883529772,0.441955482,0.254156726
Gay people,-1.763874008,-1.04964099,0.55281733,0.01238,-1.870837872,0.954770335,0.254156726
Gay people,1.185000659,0.60506753,0.19437045,3.09999506,1.615842713,0.460346234,-0.745843274
Gay people,1.650716374,-0.04827898,-1.36884598,-1.24736934,1.160043518,-0.698870023,-0.745843274
Gay people,-0.793797484,-1.04964099,-0.29350534,-1.78255795,-0.484959789,0.820514983,-1.745843274
Gay people,1.146355564,-0.89145983,0.43830834,0.01238,-0.48174916,0.733304473,-1.745843274
Gay people,0.4620924919,0.08757584,0.55281733,-4.93602856,0.859901461,-0.91737099,-1.745843274
Gay people,-1.763874008,-1.08000531,-0.40801433,0.01238,-2.133186755,0.725863092,0.254156726
Gay people,0.17627904,0.55588664,-0.16407643,-2.72941858,0.067745618,-0.69828252,-0.745843274
Gay people,-1.763874008,-0.94418688,0.55281733,0.01238,0.914281461,0.609355412,-1.745843274
Gay people,0.4620924919,1.61627475,0.55281733,-0.71218073,-0.130185295,0.888200173,0.254156726
Gay people,-1.763874008,-1.01284418,0.79675523,-1.81548572,1.158662071,0.915761185,0.254156726
Gay people,1.258991733,2.96265879,0.19437045,0.01238,0.834027671,0.484302247,-1.745843274
Gay people,1.936529825,0.33578008,-1.0103991,-1.81548572,-0.251328571,-1.472852415,-0.745843274
Gay people,-1.298158293,-1.04964099,-1.36884598,0.58049638,-0.229401233,0.61256812,0.254156726
Gay people,-1.763874008,-0.75097834,0.43830834,0.01238,-0.103914692,1.002896898,1.254156726
Gay people,0.3948263976,-0.93055485,0.43830834,0.01238,-0.037684399,0.821589454,2.254156726
Gay people,-0.04226831756,0.03585158,-0.16407643,-0.17699213,-0.144269623,-0.474061122,2.254156726
Gay people,0.17627904,0.03461535,-0.04956744,0.01238,0.022016631,0.039941002,-0.745843274
Gay people,4.056585136,5.13237817,0.07986146,5.80886588,1.654961906,-0.564333539,-1.745843274
Gay people,-1.763874008,-0.13594064,0.19437045,-2.35067433,0.188080592,-0.602192468,1.254156726
Gay people,1.859239636,-0.3409438,-0.04956744,-1.05799721,-0.650447877,-0.056886241,-0.745843274
Gay people,-1.763874008,-1.04964099,0.79675523,0.01238,0.660363913,0.762473733,-0.745843274
Gay people,2.867961255,2.74815836,-0.16407643,2.75417858,0.666618249,-0.830252849,-0.745843274
Gay people,1.146355564,3.05383081,0.07986146,2.15313443,-0.740906516,-2.534698698,-1.745843274
Gay people,1.146355564,-0.85979251,-0.40801433,0.01238,1.197649067,0.840692708,-1.745843274
Gay people,-1.763874008,-0.98143378,0.55281733,0.01238,1.517057044,0.880880196,-0.745843274
Gay people,1.146355564,2.05475727,0.43830834,0.01238,-0.012338944,-1.0515959,-0.745843274
Gay people,0.8605421122,-1.04964099,-1.25433699,0.01238,-1.257677894,0.152270466,-1.745843274
Gay people,0.17627904,-1.01257492,-0.04956744,0.01238,0.351074754,0.880554741,-0.745843274
Gay people,-1.763874008,-1.05149629,0.55281733,-3.61042367,-0.639089874,0.90942288,1.254156726
Gay people,-0.3280817694,-0.94418688,0.79675523,0.01238,-0.642438415,0.395590091,2.254156726
Gay people,-1.763874008,-1.04964099,0.55281733,0.58049638,-1.293597559,0.913113644,1.254156726
Gay people,1.650716374,3.09416609,-0.76646121,5.80886588,1.701289218,-1.253386576,-1.745843274
Gay people,-0.1095344118,0.19865549,-0.40801433,-0.33343648,-0.404840755,0.553245353,0.254156726
Gay people,1.146355564,3.20840154,0.06494154,0.01238,1.037580659,-0.243715719,-0.745843274
Gay people,-0.5752501264,-1.04964099,0.19437045,0.01238,-0.748369106,0.665133809,-0.745843274
Gay people,0.5747286604,-0.93055485,0.43830834,0.42405203,-0.039398504,0.25191365,0.254156726
Gay people,0.17627904,-0.92374234,0.79675523,-0.71218073,1.681125715,0.395111891,0.254156726
Gay people,1.146355564,-0.89145983,-0.16407643,0.01238,-0.939442147,0.284394504,-1.745843274
Gay people,1.830618636,4.10204164,-0.52252331,1.99669008,1.184313889,-0.88197522,0.254156726
Gay people,-1.763874008,-1.04964099,-1.36884598,0.92631286,-1.818282219,0.846647129,-0.745843274
Gay people,1.146355564,1.52245071,0.19437045,0.01238,0.243203097,-0.910199522,-1.745843274
Gay people,-0.793797484,3.53398892,-0.29350534,-0.90155286,0.259347647,-0.739825737,2.254156726
Gay people,-0.07088931698,-0.94418688,0.79675523,-0.14406435,0.639924685,0.643853187,-0.745843274
Gay people,-1.763874008,-1.04964099,0.19437045,-0.71218073,-0.093875241,1.002675186,1.254156726
Gay people,-0.5079840322,-0.0468388,0.07986146,0.39112425,-0.179330613,0.195389978,0.254156726
Gay people,-1.763874008,-1.04964099,-0.88097019,-1.97193008,0.42323624,0.053393415,-0.745843274
Gay people,-1.763874008,-1.04964099,0.19437045,-1.43674147,-2.094979934,1.004070572,2.254156726
